Succursale,Succursale_ID,Produit_Catégorie,Marque - Nom,Souche
Montréal - Crescent,63,Haschich,Nordique Royale - Rockstar,Dérivés
Montréal - Crescent,63,Haschich,Nugz - Drip N' Jiggle Old School,Dérivés
Montréal - Crescent,63,Haschich,Nugz - Galactic Brger Old School Hash,Dérivés
Montréal - Crescent,63,Haschich,Nugz - Ice Water Hash,Dérivés
Montréal - Crescent,63,Haschich,Nugz - Old School Hash,Dérivés
Montréal - Crescent,63,Haschich,OMY - Crumbled Lime Style Pressé,Dérivés
Montréal - Crescent,63,Haschich,Ouh La La - Pépites,Dérivés
Montréal - Crescent,63,Haschich,R'Belle - Louvre,Dérivés
Montréal - Crescent,63,Haschich,ShredX Rip Strip Hash - Citrique Électrique,Dérivés
Montréal - Crescent,63,Haschich,Tam Tams - Honeydew Melon,Dérivés
Montréal - Crescent,63,Haschich,Tam Tams - Tropical Milk,Dérivés
Montréal - Crescent,63,Haschich,Terroir - Hash Painted Lady,Dérivés
Montréal - Crescent,63,Haschich,Terroir - Royal Gorilla,Dérivés
Montréal - Crescent,63,Haschich,Terroir - Sour Bread,Dérivés
Montréal - Crescent,63,Haschich,Tremblant Cannabis - Haschich,Dérivés
Montréal - Crescent,63,Haschich,Vert - Hachisch Afghan Équilibré,Dérivés
Montréal - Crescent,63,Haschich,Wô Là par Tremblant Hasch - Haschich Pressé,Dérivés
Montréal - Crescent,63,Haschich,XK - Haschtag Classique,Dérivés
Montréal - Crescent,63,Haschich,XK - Haschtag Hash de Noé,Dérivés
Montréal - Crescent,63,Moulu,Grindh - H27 Indica,Indica
Montréal - Crescent,63,Moulu,Grindh - H27 Sativa,Sativa
Montréal - Crescent,63,Moulu,Irony - Mouture 2.0,Hybride
Montréal - Crescent,63,Moulu,La Batch - Citron XXX,Mélange
Montréal - Crescent,63,Moulu,Nugz - Drip N' Jiggle Grind,Hybride
Montréal - Crescent,63,Moulu,Pure Laine Cannabis - La Moulinette,Mélange
Montréal - Crescent,63,Moulu,Saturday - Tropical and Twisted,Mélange
Montréal - Crescent,63,Moulu,Shred - Citrique électrique,Sativa
Montréal - Crescent,63,Moulu,Sumo - Citron Atomique,Indica
Montréal - Crescent,63,Moulu,XK - MiXK,Mélange
Montréal - Crescent,63,Pré-Roulés,1964 - Bleu Nuit,Sativa
Montréal - Crescent,63,Pré-Roulés,5 Points Cannabis - Le Coffret 5 Points,Mélange
Montréal - Crescent,63,Pré-Roulés,5 Points Cannabis - Purple Haze,Sativa
Montréal - Crescent,63,Pré-Roulés,514 - Sativa X30,Sativa
Montréal - Crescent,63,Pré-Roulés,7ACRES - Jack Haze,Sativa
Montréal - Crescent,63,Pré-Roulés,BLKMKT - LA WoMac,Indica
Montréal - Crescent,63,Pré-Roulés,Back Forty - Fire Breath,Indica
Montréal - Crescent,63,Pré-Roulés,Blakh - H30 Haze,Sativa
Montréal - Crescent,63,Pré-Roulés,Blanh - Blanh Sativa,Sativa
Montréal - Crescent,63,Pré-Roulés,Bleuh - Drette Indica,Indica
Montréal - Crescent,63,Pré-Roulés,Bleuh Light - Colorado Cherry,Sativa
Montréal - Crescent,63,Pré-Roulés,Bold - Lemon Sour Diesel,Sativa
Montréal - Crescent,63,Pré-Roulés,Bon Jak - Rockstar,Indica
Montréal - Crescent,63,Pré-Roulés,Bud Lafleur - Banana Daddy,Indica
Montréal - Crescent,63,Pré-Roulés,Bud Lafleur - Moby Dick,Hybride
Montréal - Crescent,63,Pré-Roulés,Canaca - Explosion de Fruits,Sativa
Montréal - Crescent,63,Pré-Roulés,Carmel Cannabis - Animal Face,Sativa
Montréal - Crescent,63,Pré-Roulés,Carmel Cannabis - Kush Life,Indica
Montréal - Crescent,63,Pré-Roulés,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Montréal - Crescent,63,Pré-Roulés,Color Cannabis - Blueberry Seagal,Indica
Montréal - Crescent,63,Pré-Roulés,Color Cannabis - Mango Haze,Hybride
Montréal - Crescent,63,Pré-Roulés,Cultures Chloris - LCP,Hybride
Montréal - Crescent,63,Pré-Roulés,DLYS - Artisans,Hybride
Montréal - Crescent,63,Pré-Roulés,Daily Special - Sativa Js,Sativa
Montréal - Crescent,63,Pré-Roulés,Fleurons - Méchant Pétard,Indica
Montréal - Crescent,63,Pré-Roulés,Fleurs de Lise - La Cerise sur le Funday,Sativa
Montréal - Crescent,63,Pré-Roulés,Fleurs de Lise - Le Passe Partout,Sativa
Montréal - Crescent,63,Pré-Roulés,Good Supply - Jean Guy,Sativa
Montréal - Crescent,63,Pré-Roulés,Green Joy - Lemon Pepper Punch,Sativa
Montréal - Crescent,63,Pré-Roulés,Green Joy - Mango Cheese,Sativa
Montréal - Crescent,63,Pré-Roulés,Grindh - H27 Sativa,Sativa
Montréal - Crescent,63,Pré-Roulés,Groupe SûrNaturel - Velvet Punch Haze,Hybride
Montréal - Crescent,63,Pré-Roulés,Irony - Blueberry Muffin,Indica
Montréal - Crescent,63,Pré-Roulés,Irony - Candyland,Sativa
Montréal - Crescent,63,Pré-Roulés,Irony - Petit-Pétard,Mélange
Montréal - Crescent,63,Pré-Roulés,Irony - Pillage de Trésors,Indica
Montréal - Crescent,63,Pré-Roulés,Irony - Trio Beau-Pétard,Mélange
Montréal - Crescent,63,Pré-Roulés,La Plogue - Sour Grape,Hybride
Montréal - Crescent,63,Pré-Roulés,LaHoja - Grape Octane,Indica
Montréal - Crescent,63,Pré-Roulés,Lunaire - Les Gros CBDs,Hybride
Montréal - Crescent,63,Pré-Roulés,MTL Cannabis - Strawberry N' Mintz,Sativa
Montréal - Crescent,63,Pré-Roulés,MTL Cannabis - Wes' Coast Kush,Indica
Montréal - Crescent,63,Pré-Roulés,Nueva+ - Banane Plantée,Sativa
Montréal - Crescent,63,Pré-Roulés,Nueva+ - Complice,Hybride
Montréal - Crescent,63,Pré-Roulés,Nueva+ - La Copine,Sativa
Montréal - Crescent,63,Pré-Roulés,Nueva+ - Le Fameux,Sativa
Montréal - Crescent,63,Pré-Roulés,Nueva+ - Rêve Lucide,Sativa
Montréal - Crescent,63,Pré-Roulés,Nugz - Early Lemon Berry,Sativa
Montréal - Crescent,63,Pré-Roulés,Nugz - Nugz Wrap Indica,Indica
Montréal - Crescent,63,Pré-Roulés,Nugz - Nugz Wrap Sativa,Sativa
Montréal - Crescent,63,Pré-Roulés,OMY - Skunk Muffinz,Hybride
Montréal - Crescent,63,Pré-Roulés,Ono Cannabis - Ono Astrono,Sativa
Montréal - Crescent,63,Pré-Roulés,Ono Cannabis - Ono Kongz,Indica
Montréal - Crescent,63,Pré-Roulés,Ono Cannabis - Ono Planet of the grapes,Indica
Montréal - Crescent,63,Pré-Roulés,Orchid - CBD Runtz,Hybride
Montréal - Crescent,63,Pré-Roulés,Pecko - Death Bubba Biologique,Indica
Montréal - Crescent,63,Pré-Roulés,Promenade - Blue Dream,Sativa
Montréal - Crescent,63,Pré-Roulés,Promenade - Pink God,Indica
Montréal - Crescent,63,Pré-Roulés,Pure Laine - Pineapple OG,Sativa
Montréal - Crescent,63,Pré-Roulés,Pure Laine Cannabis - Special Haze,Sativa
Montréal - Crescent,63,Pré-Roulés,Pure Laine Cannabis - Suzettes,Mélange
Montréal - Crescent,63,Pré-Roulés,Pure Trichomes - Skunkcussion,Sativa
Montréal - Crescent,63,Pré-Roulés,R'Belle - Bastille,Indica
Montréal - Crescent,63,Pré-Roulés,Redecan - Animal Rntz Redees Hemp'd,Indica
Montréal - Crescent,63,Pré-Roulés,Redecan - Cold Creek Kush Redees Hemp'd,Sativa
Montréal - Crescent,63,Pré-Roulés,Redecan - Purple Churro Classique,Sativa
Montréal - Crescent,63,Pré-Roulés,Saint-Laurent Cannabis - Holy Kush,Indica
Montréal - Crescent,63,Pré-Roulés,San Rafael '71 - Chemango Kush,Indica
Montréal - Crescent,63,Pré-Roulés,San Rafael '71 - Pink Kush,Indica
Montréal - Crescent,63,Pré-Roulés,San Rafael '71 - Strawberry Sensi,Sativa
Montréal - Crescent,63,Pré-Roulés,San Rafael '71 - Tangerine Dream,Sativa
Montréal - Crescent,63,Pré-Roulés,Sheeesh - Slush P,Hybride
Montréal - Crescent,63,Pré-Roulés,Sheeesh - Trop Juice,Hybride
Montréal - Crescent,63,Pré-Roulés,Shred - Bête de Diesel,Indica
Montréal - Crescent,63,Pré-Roulés,Shred - Citrique Électrique,Sativa
Montréal - Crescent,63,Pré-Roulés,Shred Tubes - Toute Garnie,Hybride
Montréal - Crescent,63,Pré-Roulés,Solei - Équilibre Pur,Mélange
Montréal - Crescent,63,Pré-Roulés,Sonique - Blue Monster,Indica
Montréal - Crescent,63,Pré-Roulés,Spinach - Spinach Vanilla Kush,Indica
Montréal - Crescent,63,Pré-Roulés,T'es Dans L'Champ - Grasse Matinée,Hybride
Montréal - Crescent,63,Pré-Roulés,Tam Tams - Honeysuckle Kush,Indica
Montréal - Crescent,63,Pré-Roulés,Terroir - Afghani,Indica
Montréal - Crescent,63,Pré-Roulés,Terroir - C99,Sativa
Montréal - Crescent,63,Pré-Roulés,Tommy's Craft - Le Coup de Coeur de Tommy,Hybride
Montréal - Crescent,63,Pré-Roulés,Tribal - Bubble Up,Indica
Montréal - Crescent,63,Pré-Roulés,Tribal - Cuban Linx,Hybride
Montréal - Crescent,63,Pré-Roulés,Tribal - Gelato Mint,Indica
Montréal - Crescent,63,Pré-Roulés,Tribal - Neon Sunshine,Hybride
Montréal - Crescent,63,Pré-Roulés,Twd. - Twd. Balanced,Hybride
Montréal - Crescent,63,Pré-Roulés,Vert - CBD OG Kush,Indica
Montréal - Crescent,63,Pré-Roulés,Vertical 7 - Purple Gushrs LSO,Sativa
Montréal - Crescent,63,Pré-Roulés,Weed Me - Goliat,Sativa
Montréal - Crescent,63,Pré-Roulés,Wio - Frozen Lemon Biologique,Sativa
Montréal - Crescent,63,Pré-Roulés,Wio - Super Lemon Haze Biologique,Sativa
Montréal - Crescent,63,Pré-Roulés,Wô Là - Black Cherry Punch,Indica
Montréal - Crescent,63,Pré-Roulés,Wô Là - Ultra Sour,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,1964 - Bleu Nuit,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,1964 - Comatose,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,1964 - OG Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,5 Points Cannabis - Blueberry Yum Yum,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,5 Points Cannabis - Zsweet,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,BLKMKT - LA WoMac,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Back Forty - Fire Breath,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Be Humble. - Découverte,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Big Bag O'Buds - Amnesia OG,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Blakh - H30 Haze,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Blakh - H30 Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Blanh - Blanh Hybride,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Blanh - Blanh Sativa,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bleuh - H26 Indica,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bleuh - H26 Sativa,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bleuh - Indic'once,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bold - Root Beer Float,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bud Lafleur - Banana Baby,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bud Lafleur - Banana Daddy,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bud Lafleur - Lava Cake,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Bud Lafleur - Strawberry Bubbles,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cannafrogs - ZeddyZ,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Carmel Cannabis - Animal Face,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Carmel Cannabis - Kush Life,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Celebrity - Goofiez,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cheers Cannabis - Chem Cookies #44,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cheers Cannabis - Pomelo Soda,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cheers à Lise - Duo Sorbet Cerise et Lime,Mélange
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Clair de Lune - Dark Shadow Haze,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Clair de Lune - GG,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Clem et Co - Apricot Cream and Cheese 1:1,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Clem et Co - Lab 101,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Clem et Co - Mango Fuel,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Color Cannabis - Mango Haze,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cultures Chloris - RRW,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Cultures Chloris - Zombie Bride,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Endo - Purple Mountain Majesty,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Figr - Jungle Fumes,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurons - Menu Cantine,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurons - Menu Dessert,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurs de Lise - Ben Trop,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurs de Lise - L'Bon Voisin,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurs de Lise - La Cerise sur le Funday,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Fleurs de Lise - Le Passe Partout,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Goldh - Kik Cola,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Good Supply - Grand Daddy Purps,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Good Supply - Jean Guy,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Good Supply - Pineapple Express,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Good Supply - Sweet Berry Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Green Joy - Grape Yogurt,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Green Joy - Lemon Pepper Punch,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Green Joy - Mango Cheese,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Hatrick - Meat Breath,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Hexo - Lagune,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Hexo - Lemon Haze,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Highly Dutch Organic - Amsterdam Sativa,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Homage - Citrus Tsunami,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Homage - Strawberry Lemonade,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Kokotte - Garlic Funk,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Kokotte - Mango K,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,La Voûte - Blueberry Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Le Malin Vert - Alien Kush AAA,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Lot 420 - Gelato 33,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Lot 420 - Orange Cake,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,MTL Cannabis - Jungl' Cake,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,MTL Cannabis - Strawberry N' Mintz,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Maitri - Purple Mint Cake,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Nueva+ - Rêve Lucide,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Nugz - Early Lemon Berry,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Nugz - Nugz Hybride,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Nugz - Nugz Sativa,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,OMY - Kush Cookies,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,OMY - Mélange Indica,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,OMY - Royal Mauiberry,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,OMY - Ça Sent l'Gaz,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Orchid - CBD Runtz,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Original Stash - OS.130,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Ostara - Long Valley Legend,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Palmetto - Pineapple Upside Down CKE,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pecko - Le P'tit Phéno CBD,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pecko - Le P'tit Phéno Indica,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pecko - Mosa Evo Biologique,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pistol and Paris - Pink Panties,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Afghan Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Berry Cream Puff,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Cannatonic,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Pennywise 1:1,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Pine Tar Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Sac Banane,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Sour Tangie,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Strawberry Cough,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Sugar Cookies,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Promenade - Tropicali 1:1,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine - Island Pink Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine - Mango Widow,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine - Pineapple OG,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine Cannabis - Alien Gelato,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine Cannabis - Gros Plaisirs,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Laine Cannabis - Wedding Crasher,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Pure Trichomes x Velada - Painted Lady,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,QcGoldtech - Pure Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,R'Belle - Avignon,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,R'Belle - Bastille,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,R'Belle - Marseille,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Redecan - Purple Churro,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Saint-Laurent Cannabis - Holy Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,San Rafael '71 - Black Jelly,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,San Rafael '71 - Pink Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,San Rafael '71 - Strawberry Sensi,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,San Rafael '71 - Tangerine Dream,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Seaweed - Red Velvet Ice Cream,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Simply Bare - BC Bubba Pink Biologique,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Simply Bare - BC Frosted Fruit Cake Bio,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Simply Bare - BC Fruit Loopz Biologique,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Solei - Libérer,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Sonique - Cotton Candy,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Space Cannabis - Slurricane Mint,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Spinach - Spinach GMO Cookies,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Spinach - Spinach Lemon Skunk,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Sumo - Mac Deluxe,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Sumo - Papaya Bomb,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Sweetgrass Cannabis - Mint Chocolate Chip Biologique,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,T'es Dans L'Champ - Aweille Réveille,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,T'es Dans L'Champ - Dans le Divan,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,T'es Dans L'Champ - Grasse Matinée,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,T'es Dans L'Champ - Ça Varie CBD,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Tam Tams - Blood Orange,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Tam Tams - Symphonie,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,TerreBud - Iced Kush,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,TerreBud - Super Top Gun,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Terroir - Hybride 101,Hybride
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Terroir - Painted Lady,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Terroir - Star d'un Soir,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,The Loud Plug - Exotic Gas,Indica
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Trailblazer - Apples & Cream,Sativa
Montréal - Fleury-Papineau,2217,Fleurs Séchées,Tribal - Bubble Up,Indica
