Request_ID,Sample_Received_Date,Number_of_Tests,Test_Type,Test_Names,Final_CofA_Date,Revenue
58c00ff3-ab39-43f3-97d5-91614cb83821,01/20/2025,8,Microbiology,"Heterotrophic Plate Count, Legionella, Clostridium perfringens, E. coli, Fecal Streptococci, Giardia, Cryptosporidium, Enterococci",02/02/2025,758.6
3d948522-f1c6-4e26-a188-d1d03142d162,07/17/2024,10,Microbiology,"Enterococci, Fecal Streptococci, Pseudomonas aeruginosa, Giardia, Cryptosporidium, Total Coliforms, E. coli, Legionella, Clostridium perfringens, Heterotrophic Plate Count",NaN,2655.47
bb616dc0-6665-4fbb-9d76-73a1670c7574,03/20/2023,9,Microbiology,"Legionella, Pseudomonas aeruginosa, Cryptosporidium, E. coli, Clostridium perfringens, Enterococci, Total Coliforms, Heterotrophic Plate Count, Giardia",04/14/2023,1123.96
b74e3a0d-2118-4f9c-a035-58ebd2095514,08/02/2024,7,Microbiology,"Enterococci, Cryptosporidium, E. coli, Heterotrophic Plate Count, Clostridium perfringens, Total Coliforms, Giardia",08/25/2024,1456.34
a5599f34-8456-4853-9887-d4025b70f1e3,21-02-2025,7,Microbiology,"Total Coliforms, Cryptosporidium, Heterotrophic Plate Count, Giardia, Pseudomonas aeruginosa, Fecal Streptococci, E. coli",03/20/2025,801.13
fe1850b3-7a89-426b-a15e-1d829fac1b61,01/12/2024,7,Chemistry,"Nitrate, pH, Phosphate, TOC, Alkalinity, Heavy Metals, Sulfate",02/07/2024,1054.4
8298aa9c-7ad7-4290-872b-5353a513f7f3,07/22/2024,10,Chemistry,"pH, Phosphate, Heavy Metals, Chloride, Nitrate, Sulfate, Alkalinity, Hardness, Turbidity, TOC",08/08/2024,1613.8
86ba5df7-517c-4304-8a22-339d7e990e2b,04/26/2023,4,Microbiology,"Cryptosporidium, Giardia, Fecal Streptococci, Clostridium perfringens",05/10/2023,653.05
53807b45-da81-4c9f-897f-d0491edb6f02,03/08/2025,10,Chemistry,"Hardness, Heavy Metals, Alkalinity, TOC, pH, Turbidity, Phosphate, Sulfate, Nitrate, Chloride",03/16/2025,1469.18
23f8deab-cafa-4acb-a6fc-88a84613f964,09/01/2023,9,Chemistry,"Phosphate, Sulfate, TOC, pH, Nitrate, Heavy Metals, Hardness, Chloride, Turbidity",09/09/2023,1889.09
f3f1f276-02dc-48bb-8174-002d36f72aa0,04/14/2025,5,Microbiology,"Cryptosporidium, Clostridium perfringens, Pseudomonas aeruginosa, Enterococci, Giardia",05/04/2025,1265.36
5db176a6-10ea-42fa-a4ea-36a2203142d9,08/16/2024,7,Chemistry,NaN,NaN,1314.22
3c782388-3664-44ca-8189-a656f48da4ba,01/14/2025,2,Microbiology,"Enterococci, E. coli",01/25/2025,588.57
7f023d10-16c1-41c5-96f4-b1f5d29629b8,02/07/2024,1,Chemistry,Heavy Metals,02/29/2024,119.09
866656c9-17cd-41b1-a3a3-051c3594ad56,04/05/2023,3,Microbiology,"Total Coliforms, Clostridium perfringens, Enterococci",04/23/2023,831.39
5659328a-8a41-4e78-8c38-e29f2e7964da,07.27.2024,9,Microbiology,"Clostridium perfringens, E. coli, Total Coliforms, Fecal Streptococci, Giardia, Legionella, Heterotrophic Plate Count, Enterococci, Pseudomonas aeruginosa",NaN,1524.14
69308895-b315-47cb-b20f-903937e802dc,02/25/2025,6,Chemistry,NaN,03/08/2025,577.09
14d79b3c-34c6-4395-811f-9c00f7144f72,05/04/2024,3,Chemistry,NaN,05/31/2024,606.26
0da78a38-d974-4cc1-9aba-f9d18ad850b1,01/07/2023,4,Microbiology,"Enterococci, Total Coliforms, Cryptosporidium, Legionella",01/16/2023,710.29
d79e9478-228e-4300-a4e4-981385e47708,09/23/2023,2,Microbiology,"Legionella, Total Coliforms",09/29/2023,NaN
d0c1328a-0d0e-4ebf-a756-b2d04e18a2f0,09/14/2024,5,Microbiology,"Pseudomonas aeruginosa, Giardia, Fecal Streptococci, E. coli, Legionella",09/18/2024,929.04
341ee590-b46f-4469-88dc-369fa8869bcf,04/11/2025,7,Microbiology,"Heterotrophic Plate Count, E. coli, Enterococci, Clostridium perfringens, Pseudomonas aeruginosa, Giardia, Total Coliforms",04/20/2025,1656.62
96e5d92e-032d-4bca-98f0-529261212b88,11/19/2023,7,Chemistry,"TOC, Heavy Metals, Turbidity, Chloride, Sulfate, Hardness, Phosphate",27-11-2023,1953.86
1d55d05b-5d23-4380-9097-1f8286fc8c41,12/24/2024,9,Microbiology,"Giardia, E. coli, Pseudomonas aeruginosa, Cryptosporidium, Heterotrophic Plate Count, Total Coliforms, Clostridium perfringens, Legionella, Fecal Streptococci",01/18/2025,1935.72
82e69422-cb15-4e11-af29-4d067b10dfcd,04/14/2023,5,Chemistry,"Turbidity, TOC, Hardness, Sulfate, Chloride",04/22/2023,1063.55
0b967f13-0ba3-4614-a219-48d31fbe100a,03/22/2025,5,Chemistry,NaN,04/12/2025,810.84
3ff5b686-36d1-4722-9253-340900d7ab10,08/05/2024,10,Chemistry,"Sulfate, Nitrate, Hardness, Heavy Metals, TOC, Turbidity, Chloride, Alkalinity, pH, Phosphate",08/13/2024,1830.08
338116be-286f-4734-b377-5ebafa61fd3f,01/21/2024,9,Microbiology,NaN,02/17/2024,1304.68
89e9d970-47dc-4e3d-ba65-58f22a4bf1e0,06/16/2023,7,Chemistry,"Phosphate, Nitrate, pH, Alkalinity, Chloride, Heavy Metals, Turbidity",06/27/2023,1720.41
b4397608-56f6-4222-b877-c0222abc4082,06/18/2023,4,Microbiology,"Legionella, Cryptosporidium, E. coli, Pseudomonas aeruginosa",NaN,912.73
1f9218d3-bc5b-46f7-8c5a-0d1b9f0cd235,07.31.2023,6,Microbiology,"Total Coliforms, Legionella, Enterococci, Cryptosporidium, Giardia, E. coli",NaN,725.94
bdfa0546-64da-46db-9270-a8c205e0d912,06/29/2023,7,Chemistry,"Heavy Metals, Hardness, TOC, pH, Sulfate, Turbidity, Alkalinity",07/29/2023,688.25
a33ba1cc-3be6-4c4c-8725-dac9c2cc0811,11/23/2024,9,Microbiology,"Giardia, Legionella, E. coli, Total Coliforms, Heterotrophic Plate Count, Pseudomonas aeruginosa, Fecal Streptococci, Enterococci, Cryptosporidium",11/29/2024,1036.1
f20414b1-a035-44d8-b66d-1626d7a5031b,01/13/2024,9,Chemistry,"Chloride, Turbidity, pH, Sulfate, Alkalinity, Heavy Metals, Hardness, TOC, Phosphate",02/12/2024,859.3
bc6a6cba-0b3d-446d-beb7-672a5d4c34fd,12/20/2023,2,chemistry,"Phosphate, Sulfate",01/08/2024,463.46
d5797a84-2ef9-4038-9da7-4b9f76c0765a,03/09/2025,1,Microbiology,Fecal Streptococci,04/06/2025,235.48
d569dfaf-5299-464c-9669-625135c0536e,11/01/2023,6,Microbiology,"Fecal Streptococci, Total Coliforms, Pseudomonas aeruginosa, Clostridium perfringens, Legionella, Cryptosporidium",11/22/2023,1779.29
6e3cac3f-7407-4f6d-a281-9ff53036834d,09/12/2024,9,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium, Enterococci, Legionella, E. coli, Total Coliforms, Fecal Streptococci, Heterotrophic Plate Count, Clostridium perfringens",NaN,727.87
bd0fecec-1adb-4ccf-8894-53f28ca8fce6,06/28/2023,7,Chemistry,"Alkalinity, Hardness, Sulfate, Chloride, Phosphate, pH, Nitrate",07/10/2023,NaN
28a1a119-5bad-4859-b657-a56412884f2e,09/06/2023,5,Chemistry,"TOC, Nitrate, Heavy Metals, Phosphate, Turbidity",09/29/2023,1388.87
b1824bc5-48a6-4ed6-8c26-7677e55290dd,12/13/2023,3,Microbiology,"Total Coliforms, Pseudomonas aeruginosa, Legionella",01/09/2024,664.48
5a87b8cb-8398-4110-ba24-1e61e99de127,07/07/2023,1,Chemistry,NaN,07.17.2023,232.54
705017c8-e5b3-4e30-853b-3769320b2714,04/20/2024,1,Microbiology,Enterococci,04/23/2024,210.49
5aede601-51e7-4f9a-bc86-879c3008dd0a,10/28/2024,7,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium, Clostridium perfringens, Legionella, Fecal Streptococci, Total Coliforms, Heterotrophic Plate Count",11/22/2024,769.82
65d8d9ae-facf-4f6f-93f8-b88063390e71,07/20/2023,10,Chemistry,"TOC, Sulfate, Turbidity, Heavy Metals, Hardness, Phosphate, Chloride, pH, Alkalinity, Nitrate",08/12/2023,1226.46
8bdf3032-5d3b-4a6d-8441-f789995ea9f3,03/05/2025,3,Chemistry,"Alkalinity, Phosphate, Nitrate",03/27/2025,509.06
963d3bf5-458e-47ba-907d-fb0f608fe538,04/28/2023,4,Microbiology,"Fecal Streptococci, Total Coliforms, Clostridium perfringens, Heterotrophic Plate Count",05/15/2023,1088.78
eab253c4-9803-49a6-a5b2-3f3c601823f6,06/13/2024,9,Chemistry,"TOC, Nitrate, Turbidity, Phosphate, Heavy Metals, Hardness, Chloride, Sulfate, Alkalinity",07/08/2024,2212.19
2849d2c0-00a3-41be-ad7d-2bfd2046cfc8,03/13/2024,5,Microbiology,"Giardia, E. coli, Total Coliforms, Cryptosporidium, Legionella",04/03/2024,1160.86
5a41351a-41fd-41e2-b692-70a5e0774d5a,11/03/2024,10,Chemistry,"Phosphate, Nitrate, Heavy Metals, Chloride, pH, TOC, Sulfate, Turbidity, Alkalinity, Hardness",NaN,NaN
1d5eb4ad-5a9e-4f51-828f-9c50fc6abaa3,04/22/2023,6,Microbiology,NaN,05/10/2023,1765.36
08fcfdd4-fc53-4d53-8fe7-e44911216204,03/19/2025,7,MICROBIOLOGY,"Heterotrophic Plate Count, Pseudomonas aeruginosa, Cryptosporidium, Clostridium perfringens, Fecal Streptococci, E. coli, Total Coliforms",04/18/2025,958.93
30db0d59-b890-4e6f-ab96-25f595ecd177,06/01/2023,7,Microbiology,"Legionella, Heterotrophic Plate Count, Giardia, Cryptosporidium, E. coli, Fecal Streptococci, Pseudomonas aeruginosa",06/15/2023,1807.82
4c8dd4e4-bfc8-4288-8822-bc4e150e91fb,05/16/2023,1,Chemistry,Heavy Metals,05/26/2023,282.42
1514269b-27a3-40df-a66e-bb02493fce1b,02/08/2023,6,Chemistry,"pH, TOC, Hardness, Phosphate, Sulfate, Nitrate",02/17/2023,1284.71
39efbadb-b37f-4fab-8ab3-7f4269a6adda,02/07/2023,6,Microbiology,"Heterotrophic Plate Count, Clostridium perfringens, Total Coliforms, Cryptosporidium, Enterococci, Fecal Streptococci",02/22/2023,1593.29
3a984961-b9e4-4125-be5a-342ae5579361,10/21/2024,2,Microbiology,NaN,10/28/2024,431.78
0c4f83c6-4550-4d58-966f-b046024b8486,03/25/2025,4,Chemistry,NaN,03/29/2025,807.24
081f2233-df00-44be-a744-f4810058e025,03/06/2025,1,Microbiology,Giardia,03/26/2025,277.41
cb1a70e5-6dcf-40bf-856d-bd280141b051,09/27/2024,10,Chemistry,"Nitrate, Phosphate, Turbidity, Hardness, Sulfate, Alkalinity, pH, Heavy Metals, TOC, Chloride",09/30/2024,2320.01
17e83641-0964-4988-bd57-662574c77ca3,07/14/2024,1,Microbiology,Pseudomonas aeruginosa,07/28/2024,188.99
eb0f3e3b-1b09-4b43-afc2-f508fb40f877,08/11/2023,4,Microbiology,"Fecal Streptococci, Pseudomonas aeruginosa, Clostridium perfringens, E. coli",NaN,746.58
90b96750-93d9-46b8-81bc-19ceab3b734e,05/31/2023,6,Chemistry,"Heavy Metals, Sulfate, Chloride, Nitrate, Hardness, Phosphate",06/19/2023,774.71
2385f36a-4aab-4ad7-9c66-b2d30e5a5995,06/11/2024,1,Chemistry,Heavy Metals,06/27/2024,190.82
3418a96b-8258-445b-916a-5687d7eda83b,02/17/2023,9,Microbiology,"Fecal Streptococci, Cryptosporidium, Enterococci, Clostridium perfringens, Pseudomonas aeruginosa, E. coli, Legionella, Heterotrophic Plate Count, Total Coliforms",03/17/2023,1683.31
72b0adb8-de78-4364-a3e2-a5944737c5bd,07/21/2024,7,Microbiology,NaN,08/13/2024,1901.4
add45d74-c7eb-440b-9f75-f90031f1435e,01/06/2024,1,Chemistry,Heavy Metals,01/27/2024,136.61
1effbfbf-1013-454b-b03c-dd8f873b35fe,05/15/2023,7,Chemistry,"pH, Heavy Metals, Alkalinity, Phosphate, Hardness, Turbidity, Nitrate",05/29/2023,651.62
c985bc19-e1f1-4746-9c9e-7d536ade5010,02/21/2024,9,Microbio,"Cryptosporidium, Heterotrophic Plate Count, Clostridium perfringens, Legionella, Fecal Streptococci, Pseudomonas aeruginosa, E. coli, Enterococci, Giardia",02/24/2024,1550.22
8a19e036-ef87-47df-83f2-eeafcf11cf5e,12/26/2023,6,Chemistry,"Heavy Metals, Chloride, Nitrate, Alkalinity, pH, Hardness",01/24/2024,500.18
573b411a-9682-4a35-acb1-e0f775ba5b8a,11/06/2023,2,Chemistry,"TOC, Nitrate",11/19/2023,218.36
62f54e57-6f25-4f67-ab82-f0d22acbfa51,09/11/2024,2,Microbiology,"Enterococci, Clostridium perfringens",09/30/2024,529.45
834a8d96-9404-4088-af30-f107dd431e34,12/19/2023,5,Chemistry,"TOC, Sulfate, Phosphate, Hardness, Alkalinity",01/17/2024,669.08
0d3dd8ea-1bdf-4129-8302-478ca6c05721,11/01/2023,2,Microbiology,"Giardia, Clostridium perfringens",11/07/2023,437.03
2774097f-0b30-45bf-bf17-bf1888359ef9,10/11/2024,8,Chemistry,"Alkalinity, Hardness, Heavy Metals, Phosphate, pH, Chloride, Turbidity, TOC",11/07/2024,748.82
159455ac-bcdd-4068-aa3a-94131f10d981,02/16/2024,10,Chemistry,"Alkalinity, Nitrate, Phosphate, pH, Heavy Metals, TOC, Chloride, Hardness, Turbidity, Sulfate",03/04/2024,2602.54
e2f4a27d-643b-4685-8f0d-aa9457b687ac,10/23/2024,4,Microbiology,"Enterococci, Clostridium perfringens, Cryptosporidium, Legionella",11/01/2024,794.19
a3327e4a-59fe-4bc4-954d-8570969d8d7d,03/19/2023,2,Chemistry,"pH, Nitrate",04/10/2023,170.46
7530798a-0a35-49a5-afeb-09a9ac832ecc,11/30/2024,5,Microbiology,"Clostridium perfringens, E. coli, Pseudomonas aeruginosa, Heterotrophic Plate Count, Fecal Streptococci",12/13/2024,799.21
71fb588b-0de9-4b44-acee-bb349b6023f2,04/02/2023,9,Microbiology,"Fecal Streptococci, Legionella, E. coli, Heterotrophic Plate Count, Pseudomonas aeruginosa, Enterococci, Total Coliforms, Cryptosporidium, Clostridium perfringens",04/12/2023,1589.11
6abf7194-3941-4ec2-9cae-c1e0de2d16e8,01/10/2024,6,Microbiology,NaN,01/14/2024,914.77
c3bd412d-66f0-4af1-a47a-2f2efe87431e,12/06/2023,1,Chemistry,Heavy Metals,12/09/2023,228.39
206486fa-50f8-4942-8b07-c9b64fb3623d,04/09/2024,8,Microbiology,"Cryptosporidium, Fecal Streptococci, Enterococci, Legionella, Heterotrophic Plate Count, Clostridium perfringens, E. coli, Total Coliforms",05/05/2024,1088.45
479a4e74-93e9-4be0-8d51-3908f0babe33,12/10/2024,8,Microbiology,NaN,01/06/2025,1616.41
736ace6a-f9e5-42e7-9666-eab8497255fe,05/28/2023,7,Microbiology,"Pseudomonas aeruginosa, Giardia, Legionella, Total Coliforms, Clostridium perfringens, Fecal Streptococci, Cryptosporidium",06/20/2023,928.25
9f2e37b4-9242-4c9e-9c35-c45cdd58f695,11/10/2024,2,Chemistry,"Alkalinity, Chloride",12/03/2024,544.88
928a4457-bc2b-4e3c-9c4c-c37991db98a0,01/25/2023,3,Microbiology,"E. coli, Legionella, Pseudomonas aeruginosa",01/28/2023,810.4
83fe4027-fbad-4879-8563-f154a1015636,10/12/2023,6,Microbiology,"Enterococci, Pseudomonas aeruginosa, Giardia, E. coli, Total Coliforms, Fecal Streptococci",10/30/2023,1534.23
0c25ee0f-e105-4529-a571-34eeddea3c36,05/23/2024,8,Microbiology,"Total Coliforms, Enterococci, Clostridium perfringens, Legionella, Fecal Streptococci, Pseudomonas aeruginosa, E. coli, Heterotrophic Plate Count",NaN,NaN
be391cbc-9bd1-4fec-ab63-830a8d6e91d8,10/26/2024,9,Microbiology,"Legionella, Clostridium perfringens, Enterococci, E. coli, Pseudomonas aeruginosa, Heterotrophic Plate Count, Fecal Streptococci, Giardia, Total Coliforms",11/22/2024,2158.34
acbeab45-4cf4-4dec-8699-ae15eb03ddfa,04/02/2025,2,Microbiology,"Heterotrophic Plate Count, Giardia",04/16/2025,576.72
26516224-8dbc-44dc-98e4-ee0ef049a3b5,12/15/2024,2,Microbiology,"Enterococci, Heterotrophic Plate Count",12/22/2024,595.33
985acae8-bdcb-4086-be35-3b581f2b4880,05/29/2024,3,Chemistry,"Alkalinity, Hardness, Turbidity",06/10/2024,852.76
361a07ea-8804-4400-8a5e-41784cefbdea,01/21/2023,8,Microbiology,NaN,01/27/2023,1921.22
9458012f-ca24-4f5a-a388-618dcc90eeed,13-04-2025,2,Chemistry,"Sulfate, Nitrate",05/12/2025,304.65
abfce290-2be8-4001-9820-48050cdfc860,09/03/2024,4,Microbiology,"Heterotrophic Plate Count, E. coli, Enterococci, Cryptosporidium",09/08/2024,644.34
159455ac-bcdd-4068-aa3a-94131f10d981,02/16/2024,10,Chemistry,"Alkalinity, Nitrate, Phosphate, pH, Heavy Metals, TOC, Chloride, Hardness, Turbidity, Sulfate",03/04/2024,2602.54
3736485b-6447-4ed1-8895-ea3cb9f14cc8,07/09/2023,6,Chemistry,NaN,08/07/2023,1661.27
8ccb9359-1c78-4bd2-8ac2-7caaf724f2d1,10/13/2024,10,Microbiology,"Pseudomonas aeruginosa, Enterococci, Total Coliforms, E. coli, Giardia, Fecal Streptococci, Heterotrophic Plate Count, Clostridium perfringens, Cryptosporidium, Legionella",10/30/2024,2991.23
a9e7f526-dc5d-4413-91ad-38d5db31acfa,03/22/2025,7,Microbiology,"Pseudomonas aeruginosa, Cryptosporidium, E. coli, Giardia, Legionella, Clostridium perfringens, Enterococci",04/21/2025,1678.93
088e33a3-c4b9-4c91-86e5-620b82c64a4f,01/12/2024,4,Microbiology,"Fecal Streptococci, Enterococci, Cryptosporidium, E. coli",01/31/2024,NaN
d0ce2d0e-65c7-46a8-8bbb-e9bee5877cf5,12/22/2023,3,Chemistry,"TOC, Alkalinity, Heavy Metals",12/27/2023,496.1
71fb588b-0de9-4b44-acee-bb349b6023f2,04/02/2023,9,Microbiology,"Fecal Streptococci, Legionella, E. coli, Heterotrophic Plate Count, Pseudomonas aeruginosa, Enterococci, Total Coliforms, Cryptosporidium, Clostridium perfringens",04/12/2023,1589.11
c1afa0e4-9de9-4831-8fc7-18d5c1f9474a,09.28.2024,6,Microbiology,"Fecal Streptococci, Clostridium perfringens, Giardia, Total Coliforms, E. coli, Enterococci",10/16/2024,650.07
9dab98aa-093e-4e0f-b1c1-d4368d3e6c02,09/25/2024,7,Microbiology,"E. coli, Legionella, Cryptosporidium, Fecal Streptococci, Pseudomonas aeruginosa, Total Coliforms, Giardia",10/16/2024,1525.55
573b411a-9682-4a35-acb1-e0f775ba5b8a,11/06/2023,2,Chemistry,"TOC, Nitrate",11/19/2023,218.36
bd03370f-f8fa-42c9-a71a-7e99b316bce3,06/12/2023,10,Chemistry,"Chloride, Heavy Metals, Sulfate, TOC, Turbidity, Nitrate, pH, Alkalinity, Hardness, Phosphate",07/03/2023,1023.37
36c0ab10-a2d9-4a4b-acff-f0f2d801aebc,02/13/2025,6,Chemistry,"Heavy Metals, Hardness, TOC, Phosphate, Alkalinity, Sulfate",03/01/2025,10000
6abf7194-3941-4ec2-9cae-c1e0de2d16e8,01/10/2024,6,Microbiology,NaN,01/14/2024,914.77
7c3c31aa-1d69-4499-abbb-90f8bb5b3e35,08/06/2024,3,Chemistry,"Sulfate, Nitrate, Hardness",08/18/2024,886.89
8d244951-28dd-45e7-9455-0b9dec9aa1e5,06/06/2023,5,Microbiology,"Clostridium perfringens, Giardia, Cryptosporidium, Legionella, Total Coliforms",06/21/2023,1448.99
